   0.333   0.333   0.000        32    100000      2244     9.21   136.20     0.07     0.30     0.30     4.40
   0.333   0.333   0.002        38    100000      2244     9.21   136.03     0.07     0.30     0.30     4.40
   0.333   0.333   0.005        44    100000      2245     9.21   135.87     0.07     0.30     0.30     4.40
   0.333   0.333   0.007        52    100000      2239     9.21   135.70     0.07     0.30     0.30     4.40
   0.333   0.333   0.010        44    100000      2249     9.21   135.54     0.07     0.30     0.30     4.40
   0.333   0.333   0.012        42    100000      2243     9.21   135.38     0.07     0.30     0.30     4.40
   0.333   0.333   0.015        41    100000      2248     9.21   135.21     0.07     0.30     0.30     4.40
   0.333   0.333   0.018        44    100000      2244     9.21   135.05     0.07     0.30     0.30     4.40
   0.333   0.333   0.020        49    100000      2243     9.21   134.89     0.07     0.30     0.30     4.40
   0.333   0.333   0.022        44    100000      2236     9.22   134.72     0.07     0.30     0.30     4.40
   0.333   0.333   0.025        38    100000      2237     9.22   134.56     0.07     0.30     0.30     4.40
   0.333   0.333   0.027        44    100000      2226     9.22   134.40     0.07     0.30     0.30     4.40
   0.333   0.333   0.030        49    100000      2247     9.22   134.24     0.07     0.30     0.30     4.40
   0.333   0.333   0.032        38    100000      2257     9.22   134.07     0.07     0.30     0.30     4.40
   0.333   0.333   0.035        43    100000      2247     9.22   133.91     0.07     0.30     0.30     4.40
   0.333   0.333   0.037        45    100000      2237     9.22   133.75     0.07     0.30     0.30     4.40
   0.333   0.333   0.040        44    100000      2232     9.22   133.59     0.07     0.30     0.30     4.40
   0.333   0.333   0.043        41    100000      2241     9.22   133.42     0.07     0.30     0.30     4.40
   0.333   0.333   0.045        33    100000      2255     9.22   133.26     0.07     0.30     0.30     4.40
   0.333   0.333   0.047        51    100000      2248     9.24   133.10     0.07     0.30     0.30     4.40
   0.333   0.333   0.050        46    100000      2230     9.24   132.94     0.07     0.30     0.30     4.40
   0.333   0.333   0.052        32    100000      2242     9.24   132.79     0.07     0.30     0.30     4.40
   0.333   0.333   0.055        42    100000      2248     9.24   132.61     0.07     0.30     0.30     4.40
   0.333   0.333   0.057        40    100000      2245     9.24   132.45     0.07     0.30     0.30     4.40
   0.333   0.333   0.060        52    100000      2251     9.24   132.29     0.07     0.30     0.30     4.40
   0.333   0.333   0.062        46    100000      2233     9.24   132.13     0.07     0.30     0.30     4.40
   0.333   0.333   0.065        47    100000      2237     9.24   131.97     0.07     0.30     0.30     4.40
   0.333   0.333   0.067        52    100000      2248     9.24   131.81     0.07     0.30     0.30     4.40
   0.333   0.333   0.070        58    100000      2252     9.24   131.65     0.07     0.30     0.30     4.40
   0.333   0.333   0.072        42    100000      2228     9.24   131.48     0.07     0.30     0.30     4.40
   0.333   0.333   0.075        44    100000      2241     9.26   131.32     0.07     0.30     0.30     4.40
   0.333   0.333   0.078        48    100000      2254     9.26   131.16     0.07     0.30     0.30     4.40
   0.333   0.333   0.080        27    100000      2260     9.26   131.00     0.07     0.30     0.30     4.40
   0.333   0.333   0.082        33    100000      2250     9.26   130.84     0.07     0.30     0.30     4.40
   0.333   0.333   0.085        42    100000      2235     9.26   130.68     0.07     0.30     0.30     4.40
   0.333   0.333   0.087        48    100000      2245     9.26   130.52     0.07     0.30     0.30     4.40
   0.333   0.333   0.090        45    100000      2251     9.26   130.36     0.07     0.30     0.30     4.40
   0.333   0.333   0.093        25    100000      2247     9.26   130.20     0.07     0.30     0.30     4.40
   0.333   0.333   0.095        41    100000      2248     9.28   130.04     0.07     0.30     0.30     4.40
   0.333   0.333   0.097        54    100000      2245     9.28   129.88     0.07     0.30     0.30     4.40
   0.333   0.333   0.100        44    100000      2237     9.28   129.72     0.07     0.30     0.30     4.40
   0.333   0.333   0.102        42    100000      2253     9.28   129.56     0.07     0.30     0.30     4.40
   0.333   0.333   0.105        42    100000      2242     9.28   129.40     0.07     0.30     0.30     4.40
   0.333   0.333   0.107        42    100000      2236     9.28   129.24     0.07     0.30     0.30     4.40
   0.333   0.333   0.110        30    100000      2248     9.28   129.08     0.07     0.30     0.30     4.40
   0.333   0.333   0.112        46    100000      2240     9.30   128.92     0.07     0.30     0.30     4.40
   0.333   0.333   0.115        40    100000      2236     9.30   128.77     0.07     0.30     0.30     4.40
   0.333   0.333   0.117        37    100000      2243     9.30   128.61     0.07     0.30     0.30     4.40
   0.333   0.333   0.120        49    100000      2242     9.30   128.45     0.07     0.30     0.30     4.40
   0.333   0.333   0.122        36    100000      2252     9.30   128.29     0.07     0.30     0.30     4.40
   0.333   0.333   0.125        50    100000      2256     9.32   128.13     0.07     0.30     0.30     4.40
   0.333   0.333   0.127        43    100000      2260     9.32   127.97     0.07     0.30     0.30     4.40
   0.333   0.333   0.130        51    100000      2227     9.32   127.82     0.07     0.30     0.30     4.40
   0.333   0.333   0.132        49    100000      2238     9.32   127.66     0.07     0.30     0.30     4.40
   0.333   0.333   0.135        38    100000      2231     9.32   127.50     0.07     0.30     0.30     4.40
   0.333   0.333   0.138        50    100000      2249     9.34   127.34     0.07     0.30     0.30     4.40
   0.333   0.333   0.140        47    100000      2256     9.34   127.19     0.07     0.30     0.30     4.40
   0.333   0.333   0.142        40    100000      2240     9.34   127.03     0.07     0.30     0.30     4.40
   0.333   0.333   0.145        50    100000      2245     9.34   126.87     0.07     0.30     0.30     4.40
   0.333   0.333   0.147        37    100000      2249     9.34   126.72     0.07     0.30     0.30     4.40
   0.333   0.333   0.150        52    100000      2254     9.36   126.56     0.07     0.30     0.30     4.40
   0.333   0.333   0.153        57    100000      2239     9.36   126.40     0.07     0.30     0.30     4.40
   0.333   0.333   0.155        86    100000      2239     9.36   126.25     0.07     0.30     0.30     4.40
   0.333   0.333   0.157        92    100000      2232     9.36   126.09     0.07     0.30     0.30     4.40
